group,target,center_mode,threshold,horizon,days,total_pnl,min_day_pnl,positive_days,total_trades,win_pct,avg_pnl_per_trade,avg_hold
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling500,2.5,50,3,-390.0,-390.0,0,1,0.0,-390.0,16.666666666666668
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.5,200,3,-510.0,-510.0,0,2,0.5,-255.0,100.0
PANEL,PANEL_2X2,rolling500,2.5,100,3,-1040.0,-1040.0,0,1,0.0,-1040.0,33.333333333333336
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.5,100,3,-1120.0,-1120.0,0,3,0.3333333333333333,-373.3333333333333,60.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,1.5,50,3,-1160.0,-1160.0,0,3,0.3333333333333333,-386.6666666666667,30.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.0,500,3,-1480.0,-1480.0,0,3,0.6666666666666666,-493.3333333333333,300.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,1.5,500,3,-1620.0,-1620.0,0,1,0.0,-1620.0,166.66666666666666
PANEL,PANEL_2X2,rolling500,2.5,200,3,-1620.0,-1620.0,0,1,0.0,-1620.0,66.66666666666667
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,1.5,200,3,-1730.0,-1730.0,0,1,0.0,-1730.0,66.66666666666667
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.5,50,3,-1790.0,-1790.0,0,4,0.0,-447.5,33.333333333333336
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,1.5,100,3,-1830.0,-1830.0,0,2,0.5,-915.0,50.0
PANEL,PANEL_2X2,rolling500,2.0,50,3,-2080.0,-2080.0,0,12,0.3333333333333333,-173.33333333333334,42.857142857142854
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,1.5,200,3,-2270.0,-2270.0,0,1,0.0,-2270.0,66.66666666666667
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,1.5,100,3,-2450.0,-1450.0,0,3,0.0,-816.6666666666666,75.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,1.5,100,3,-2480.0,-2480.0,0,2,0.5,-1240.0,50.0
PANEL,PANEL_2X2,rolling500,2.5,500,3,-2490.0,-2490.0,0,1,0.0,-2490.0,166.66666666666666
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,1.5,50,3,-2560.0,-2560.0,0,3,0.3333333333333333,-853.3333333333334,30.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,1.5,200,3,-2660.0,-1990.0,0,3,0.0,-886.6666666666666,150.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,1.5,50,3,-3050.0,-1810.0,0,5,0.2,-610.0,41.666666666666664
PANEL,PANEL_2X2,rolling500,1.5,200,3,-3070.0,-1770.0,0,15,0.5333333333333333,-204.66666666666666,200.0
PANEL,PANEL_2X2,rolling500,2.0,100,3,-3080.0,-3080.0,0,7,0.2857142857142857,-440.0,77.77777777777777
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,1.5,500,3,-3100.0,-3100.0,0,1,0.0,-3100.0,166.66666666666666
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.5,500,3,-3460.0,-3460.0,0,1,0.0,-3460.0,166.66666666666666
PANEL,PANEL_2X2,rolling500,1.5,50,3,-4500.0,-3330.0,0,34,0.4411764705882353,-132.35294117647058,50.0
PANEL,PANEL_2X2,rolling500,2.0,200,3,-4550.0,-4550.0,0,4,0.25,-1137.5,133.33333333333334
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,1.5,500,3,-4780.0,-2880.0,0,3,0.3333333333333333,-1593.3333333333333,375.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.0,200,3,-5380.0,-5380.0,0,4,0.25,-1345.0,133.33333333333334
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.0,100,3,-5620.0,-5620.0,0,6,0.0,-936.6666666666666,75.0
PANEL,PANEL_2X2,rolling500,1.5,100,3,-5630.0,-3720.0,0,23,0.391304347826087,-244.7826086956522,100.0
PANEL,PANEL_2X2,rolling500,2.0,500,3,-5930.0,-5930.0,0,3,0.3333333333333333,-1976.6666666666667,300.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,2.0,50,3,-6270.0,-6270.0,0,11,0.18181818181818182,-570.0,42.30769230769231
PEBBLES,PEBBLES_S,rolling500,1.5,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_S,rolling500,2.0,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_S,rolling500,2.5,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_S,rolling500,3.0,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_XL,rolling500,1.5,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_XL,rolling500,2.0,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_XL,rolling500,2.5,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_XL,rolling500,3.0,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_S,rolling500,1.5,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
PEBBLES,PEBBLES_S,rolling500,2.0,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
PEBBLES,PEBBLES_S,rolling500,2.5,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
PEBBLES,PEBBLES_S,rolling500,3.0,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
