split,product,group,side,horizon,corr,top5_pred_mean_edge,top5_win,top5_count,all_mean_edge,rank_score,top5_mean_stable_proxy
d23_to_d4,ROBOT_MOPPING,ROBOT,long,1000,0.13287604907945463,192.73111111111112,0.7377777777777778,450,-71.59655555555555,142.19273086419753,142.19273086419753
d23_to_d4,SLEEP_POD_SUEDE,SLEEP,long,1000,0.28341006561002563,168.18666666666667,0.7044444444444444,450,-46.29366666666667,118.47816296296295,118.47816296296295
d3_to_d4,SLEEP_POD_SUEDE,SLEEP,long,1000,0.17641887119689795,141.5088888888889,0.7977777777777778,450,-46.29366666666667,112.89264691358025,112.89264691358025
d3_to_d4,MICROCHIP_SQUARE,MICROCHIP,long,500,-0.16740894046977073,116.87555555555555,0.7711111111111111,450,-105.03944444444444,90.12403950617283,90.12403950617283
d3_to_d4,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,long,500,0.2656951237715418,92.00222222222222,0.9355555555555556,450,-25.16911111111111,86.07319012345678,86.07319012345678
d23_to_d4,PEBBLES_S,PEBBLES,long,1000,0.09677360247376639,133.63111111111112,0.6155555555555555,450,-110.44977777777778,82.25737283950617,82.25737283950617
d2_to_d3,PANEL_2X4,PANEL,short,500,0.3448746751072686,111.64222222222222,0.6866666666666666,450,-37.88755555555556,76.66099259259259,76.66099259259259
d2_to_d3,TRANSLATOR_VOID_BLUE,TRANSLATOR,short,1000,0.22560469356322782,121.5,0.6222222222222222,450,32.06488888888889,75.6,75.6
d23_to_d4,MICROCHIP_SQUARE,MICROCHIP,short,1000,-0.14114591768798818,116.25111111111111,0.6266666666666667,450,185.94933333333333,72.8506962962963,72.8506962962963
d2_to_d3,PANEL_2X4,PANEL,long,200,0.223719744254982,97.42,0.7355555555555555,450,2.0625555555555555,71.65782222222222,71.65782222222222
d23_to_d4,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,long,1000,0.2899053686672521,118.05333333333333,0.6066666666666667,450,-3.997333333333333,71.61902222222223,71.61902222222223
d23_to_d4,ROBOT_MOPPING,ROBOT,short,200,0.013053166880666375,75.54666666666667,0.9177777777777778,450,9.112666666666666,69.33505185185186,69.33505185185186
d3_to_d4,OXYGEN_SHAKE_GARLIC,OXYGEN,long,200,0.04295523157230322,98.35333333333334,0.7,450,26.411555555555555,68.84733333333334,68.84733333333334
d3_to_d4,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,long,500,0.1808157184787953,82.11333333333333,0.78,450,-81.89455555555556,64.0484,64.0484
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,long,1000,-0.06931748197825452,80.66444444444444,0.7866666666666666,450,-38.311,63.456029629629626,63.456029629629626
d2_to_d3,PANEL_1X4,PANEL,short,200,-0.01833882953743707,79.92222222222222,0.7866666666666666,450,36.006,62.87214814814814,62.87214814814814
d3_to_d4,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,short,1000,0.06636927145862577,97.32222222222222,0.6155555555555555,450,107.42211111111111,59.907234567901234,59.907234567901234
d3_to_d4,PEBBLES_XS,PEBBLES,short,500,0.02864733760002176,114.85333333333334,0.5022222222222222,450,27.11277777777778,57.6818962962963,57.6818962962963
d2_to_d3,PEBBLES_L,PEBBLES,long,500,-0.029705138907803248,80.31333333333333,0.6155555555555555,450,32.80122222222222,49.437318518518516,49.437318518518516
d23_to_d4,UV_VISOR_RED,UV,long,200,0.054187799394903396,70.4,0.6955555555555556,450,1.9086666666666667,48.967111111111116,48.967111111111116
d3_to_d4,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,short,200,0.13758582642065076,71.95777777777778,0.6755555555555556,450,-11.624222222222222,48.611476543209875,48.611476543209875
d23_to_d4,SNACKPACK_STRAWBERRY,SNACKPACK,short,1000,0.3317448460546696,60.58444444444444,0.7911111111111111,450,-29.50177777777778,47.929027160493824,47.929027160493824
d23_to_d4,PANEL_1X4,PANEL,short,200,0.09199290412242002,69.7688888888889,0.6577777777777778,450,-7.069333333333334,45.89242469135803,45.89242469135803
d2_to_d3,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,long,200,-0.1776585900649823,64.45555555555555,0.6866666666666666,450,17.795222222222222,44.25948148148147,44.25948148148147
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,long,200,0.06611794389252024,54.82222222222222,0.6733333333333333,450,-16.561333333333334,36.91362962962963,36.91362962962963
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,short,1000,-0.24311312302358717,45.81777777777778,0.7488888888888889,450,186.72866666666667,34.312424691358025,34.312424691358025
d3_to_d4,TRANSLATOR_VOID_BLUE,TRANSLATOR,long,500,-0.0077021428269953875,55.62,0.6155555555555555,450,19.138444444444445,34.237199999999994,34.237199999999994
d23_to_d4,PEBBLES_S,PEBBLES,long,100,0.058153182731828554,46.58888888888889,0.6822222222222222,450,-28.015444444444444,31.783975308641974,31.783975308641974
