group,target,threshold,horizon,exit_rule,days,total_pnl,min_day_pnl,positive_days,total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.5,50,fixed_horizon,3,-30230.0,-23260.0,0,257,0.4280155642023346,-117.62645914396887,49.71206225680934,50
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.5,50,zero_cross,3,-30230.0,-23260.0,0,257,0.4280155642023346,-117.62645914396887,49.71206225680934,50
ROBOT,ROBOT_DISHES,1.5,20,fixed_horizon,3,-30620.0,-11770.0,0,681,0.31718061674008813,-44.963289280469894,19.976505139500734,20
ROBOT,ROBOT_DISHES,1.5,20,zero_cross,3,-30620.0,-11770.0,0,681,0.31718061674008813,-44.963289280469894,19.976505139500734,20
PANEL,PANEL_1X2,3.0,50,fixed_horizon,3,-30690.0,-16600.0,0,383,0.4386422976501306,-80.13054830287206,49.945169712793735,50
PANEL,PANEL_1X2,3.0,50,zero_cross,3,-30690.0,-16600.0,0,383,0.4386422976501306,-80.13054830287206,49.945169712793735,50
SNACKPACK,SNACKPACK_RASPBERRY,3.0,50,fixed_horizon,3,-31070.0,-29270.0,0,230,0.36086956521739133,-135.08695652173913,50.0,50
SNACKPACK,SNACKPACK_RASPBERRY,3.0,50,zero_cross,3,-31070.0,-29270.0,0,230,0.36086956521739133,-135.08695652173913,50.0,50
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,20,fixed_horizon,3,-31820.0,-30000.0,0,537,0.46741154562383613,-59.25512104283054,20.0,20
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,20,zero_cross,3,-31820.0,-30000.0,0,537,0.46741154562383613,-59.25512104283054,20.0,20
PEBBLES,PEBBLES_S,1.5,50,fixed_horizon,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355,50
PEBBLES,PEBBLES_S,2.0,50,fixed_horizon,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355,50
PEBBLES,PEBBLES_S,2.5,50,fixed_horizon,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355,50
PEBBLES,PEBBLES_S,3.0,50,fixed_horizon,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355,50
UV_VISOR,UV_VISOR_AMBER,2.0,50,fixed_horizon,3,-32180.0,-19210.0,0,416,0.4230769230769231,-77.35576923076923,49.82451923076923,50
UV_VISOR,UV_VISOR_AMBER,2.0,50,zero_cross,3,-32180.0,-19210.0,0,416,0.4230769230769231,-77.35576923076923,49.82451923076923,50
ROBOT,ROBOT_MOPPING,3.0,20,fixed_horizon,3,-32420.0,-17420.0,0,357,0.4341736694677871,-90.812324929972,19.988795518207283,20
ROBOT,ROBOT_MOPPING,3.0,20,zero_cross,3,-32420.0,-17420.0,0,357,0.4341736694677871,-90.812324929972,19.988795518207283,20
PANEL,PANEL_1X2,2.0,50,fixed_horizon,3,-32670.0,-19640.0,0,490,0.4387755102040816,-66.6734693877551,49.826530612244895,50
PANEL,PANEL_1X2,2.0,50,zero_cross,3,-32670.0,-19640.0,0,490,0.4387755102040816,-66.6734693877551,49.826530612244895,50
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.0,50,fixed_horizon,3,-33000.0,-13780.0,0,268,0.4141791044776119,-123.13432835820896,49.8544776119403,50
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.0,50,zero_cross,3,-33000.0,-13780.0,0,268,0.4141791044776119,-123.13432835820896,49.8544776119403,50
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.5,100,fixed_horizon,3,-33060.0,-17350.0,0,259,0.42084942084942084,-127.64478764478764,99.9034749034749,100
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.5,100,zero_cross,3,-33060.0,-17350.0,0,259,0.42084942084942084,-127.64478764478764,99.9034749034749,100
PEBBLES,PEBBLES_L,1.5,50,fixed_horizon,3,-33280.0,-14040.0,0,347,0.46397694524495675,-95.9077809798271,49.95389048991355,50
PEBBLES,PEBBLES_L,2.0,50,fixed_horizon,3,-33280.0,-14040.0,0,347,0.46397694524495675,-95.9077809798271,49.95389048991355,50
PEBBLES,PEBBLES_L,2.5,50,fixed_horizon,3,-33280.0,-14040.0,0,347,0.46397694524495675,-95.9077809798271,49.95389048991355,50
PEBBLES,PEBBLES_L,3.0,50,fixed_horizon,3,-33280.0,-14040.0,0,347,0.46397694524495675,-95.9077809798271,49.95389048991355,50
PANEL,PANEL_1X4,2.5,50,fixed_horizon,3,-33360.0,-16050.0,0,181,0.39779005524861877,-184.30939226519337,49.889502762430936,50
PANEL,PANEL_1X4,2.5,50,zero_cross,3,-33360.0,-16050.0,0,181,0.39779005524861877,-184.30939226519337,49.889502762430936,50
PANEL,PANEL_4X4,2.0,50,fixed_horizon,3,-33660.0,-26500.0,0,303,0.44554455445544555,-111.08910891089108,49.93729372937294,50
PANEL,PANEL_4X4,2.0,50,zero_cross,3,-33660.0,-26500.0,0,303,0.44554455445544555,-111.08910891089108,49.93729372937294,50
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,50,fixed_horizon,3,-33730.0,-16070.0,0,420,0.45714285714285713,-80.30952380952381,49.94285714285714,50
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,50,zero_cross,3,-33730.0,-16070.0,0,420,0.45714285714285713,-80.30952380952381,49.94285714285714,50
PANEL,PANEL_4X4,1.5,50,fixed_horizon,3,-33750.0,-29470.0,0,357,0.4649859943977591,-94.53781512605042,49.87955182072829,50
PANEL,PANEL_4X4,1.5,50,zero_cross,3,-33750.0,-29470.0,0,357,0.4649859943977591,-94.53781512605042,49.87955182072829,50
UV_VISOR,UV_VISOR_MAGENTA,2.5,20,fixed_horizon,3,-34150.0,-32950.0,0,337,0.42136498516320475,-101.33531157270029,19.991097922848663,20
UV_VISOR,UV_VISOR_MAGENTA,2.5,20,zero_cross,3,-34150.0,-32950.0,0,337,0.42136498516320475,-101.33531157270029,19.991097922848663,20
SNACKPACK,SNACKPACK_CHOCOLATE,2.5,50,fixed_horizon,3,-34190.0,-17900.0,0,192,0.3541666666666667,-178.07291666666666,50.0,50
SNACKPACK,SNACKPACK_CHOCOLATE,2.5,50,zero_cross,3,-34190.0,-17900.0,0,192,0.3541666666666667,-178.07291666666666,50.0,50
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,50,fixed_horizon,3,-34770.0,-20980.0,0,335,0.4059701492537313,-103.7910447761194,49.77910447761194,50
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,50,zero_cross,3,-34770.0,-20980.0,0,335,0.4059701492537313,-103.7910447761194,49.77910447761194,50
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.0,50,fixed_horizon,3,-35220.0,-28640.0,0,340,0.4088235294117647,-103.58823529411765,49.955882352941174,50
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.0,50,zero_cross,3,-35220.0,-28640.0,0,340,0.4088235294117647,-103.58823529411765,49.955882352941174,50
UV_VISOR,UV_VISOR_YELLOW,1.5,50,fixed_horizon,3,-35300.0,-32690.0,0,315,0.4634920634920635,-112.06349206349206,49.98730158730159,50
UV_VISOR,UV_VISOR_YELLOW,1.5,50,zero_cross,3,-35300.0,-32690.0,0,315,0.4634920634920635,-112.06349206349206,49.98730158730159,50
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,1.5,50,fixed_horizon,3,-35330.0,-17490.0,0,332,0.4186746987951807,-106.41566265060241,49.73795180722892,50
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,1.5,50,zero_cross,3,-35330.0,-17490.0,0,332,0.4186746987951807,-106.41566265060241,49.73795180722892,50
SNACKPACK,SNACKPACK_VANILLA,2.5,50,fixed_horizon,3,-35640.0,-30070.0,0,234,0.3974358974358974,-152.30769230769232,49.787234042553195,50
SNACKPACK,SNACKPACK_VANILLA,2.5,50,zero_cross,3,-35640.0,-30070.0,0,234,0.3974358974358974,-152.30769230769232,49.787234042553195,50
SLEEP_POD,SLEEP_POD_NYLON,2.5,20,fixed_horizon,3,-35830.0,-25350.0,0,548,0.4397810218978102,-65.38321167883211,19.983576642335766,20
SLEEP_POD,SLEEP_POD_NYLON,2.5,20,zero_cross,3,-35830.0,-25350.0,0,548,0.4397810218978102,-65.38321167883211,19.983576642335766,20
MICROCHIP,MICROCHIP_SQUARE,3.0,20,fixed_horizon,3,-36040.0,-24420.0,0,558,0.4731182795698925,-64.58781362007169,19.987455197132615,20
MICROCHIP,MICROCHIP_SQUARE,3.0,20,zero_cross,3,-36040.0,-24420.0,0,558,0.4731182795698925,-64.58781362007169,19.987455197132615,20
TRANSLATOR,TRANSLATOR_SPACE_GRAY,3.0,20,fixed_horizon,3,-36230.0,-21930.0,0,387,0.3695090439276486,-93.61757105943153,19.920103092783506,20
TRANSLATOR,TRANSLATOR_SPACE_GRAY,3.0,20,zero_cross,3,-36230.0,-21930.0,0,387,0.3695090439276486,-93.61757105943153,19.920103092783506,20
PEBBLES,PEBBLES_XL,1.5,200,fixed_horizon,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152,200
PEBBLES,PEBBLES_XL,2.0,200,fixed_horizon,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152,200
PEBBLES,PEBBLES_XL,2.5,200,fixed_horizon,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152,200
PEBBLES,PEBBLES_XL,3.0,200,fixed_horizon,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152,200
PANEL,PANEL_1X4,1.5,100,fixed_horizon,3,-37430.0,-13430.0,0,164,0.4268292682926829,-228.23170731707316,98.78048780487805,100
PANEL,PANEL_1X4,1.5,100,zero_cross,3,-37430.0,-13430.0,0,164,0.4268292682926829,-228.23170731707316,98.78048780487805,100
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,20,fixed_horizon,3,-37520.0,-24720.0,0,400,0.3875,-93.8,20.0,20
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,20,zero_cross,3,-37520.0,-24720.0,0,400,0.3875,-93.8,20.0,20
UV_VISOR,UV_VISOR_AMBER,1.5,50,fixed_horizon,3,-37650.0,-19880.0,0,466,0.41416309012875535,-80.79399141630901,49.86480686695279,50
UV_VISOR,UV_VISOR_AMBER,1.5,50,zero_cross,3,-37650.0,-19880.0,0,466,0.41416309012875535,-80.79399141630901,49.86480686695279,50
PANEL,PANEL_1X4,2.0,50,fixed_horizon,3,-37890.0,-15480.0,0,234,0.39316239316239315,-161.92307692307693,49.85470085470085,50
PANEL,PANEL_1X4,2.0,50,zero_cross,3,-37890.0,-15480.0,0,234,0.39316239316239315,-161.92307692307693,49.85470085470085,50
PEBBLES,PEBBLES_M,1.5,20,fixed_horizon,3,-38130.0,-26670.0,0,542,0.4575645756457565,-70.35055350553506,20.0,20
PEBBLES,PEBBLES_M,2.0,20,fixed_horizon,3,-38130.0,-26670.0,0,542,0.4575645756457565,-70.35055350553506,20.0,20
PEBBLES,PEBBLES_M,2.5,20,fixed_horizon,3,-38130.0,-26670.0,0,542,0.4575645756457565,-70.35055350553506,20.0,20
PEBBLES,PEBBLES_M,3.0,20,fixed_horizon,3,-38130.0,-26670.0,0,542,0.4575645756457565,-70.35055350553506,20.0,20
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,3.0,20,fixed_horizon,3,-38260.0,-14130.0,0,281,0.33807829181494664,-136.15658362989325,19.93238434163701,20
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,3.0,20,zero_cross,3,-38260.0,-14130.0,0,281,0.33807829181494664,-136.15658362989325,19.93238434163701,20
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1.5,50,fixed_horizon,3,-38340.0,-18500.0,0,378,0.41005291005291006,-101.42857142857143,49.857142857142854,50
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1.5,50,zero_cross,3,-38340.0,-18500.0,0,378,0.41005291005291006,-101.42857142857143,49.857142857142854,50
UV_VISOR,UV_VISOR_ORANGE,3.0,20,fixed_horizon,3,-38370.0,-38370.0,0,165,0.3212121212121212,-232.54545454545453,19.65868263473054,20
UV_VISOR,UV_VISOR_ORANGE,3.0,20,zero_cross,3,-38370.0,-38370.0,0,165,0.3212121212121212,-232.54545454545453,19.65868263473054,20
PANEL,PANEL_1X2,1.5,50,fixed_horizon,3,-39410.0,-21160.0,0,540,0.42592592592592593,-72.98148148148148,49.855555555555554,50
PANEL,PANEL_1X2,1.5,50,zero_cross,3,-39410.0,-21160.0,0,540,0.42592592592592593,-72.98148148148148,49.855555555555554,50
UV_VISOR,UV_VISOR_ORANGE,2.5,20,fixed_horizon,3,-39520.0,-39520.0,0,186,0.34946236559139787,-212.4731182795699,19.71808510638298,20
UV_VISOR,UV_VISOR_ORANGE,2.5,20,zero_cross,3,-39520.0,-39520.0,0,186,0.34946236559139787,-212.4731182795699,19.71808510638298,20
SLEEP_POD,SLEEP_POD_SUEDE,2.5,20,fixed_horizon,3,-39640.0,-22960.0,0,623,0.4462279293739968,-63.62760834670947,20.0,20
SLEEP_POD,SLEEP_POD_SUEDE,2.5,20,zero_cross,3,-39640.0,-22960.0,0,623,0.4462279293739968,-63.62760834670947,20.0,20
SNACKPACK,SNACKPACK_VANILLA,2.0,50,fixed_horizon,3,-39710.0,-32210.0,0,269,0.3754646840148699,-147.62081784386618,49.68888888888889,50
SNACKPACK,SNACKPACK_VANILLA,2.0,50,zero_cross,3,-39710.0,-32210.0,0,269,0.3754646840148699,-147.62081784386618,49.68888888888889,50
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.0,100,fixed_horizon,3,-40210.0,-19430.0,0,271,0.4317343173431734,-148.37638376383765,99.98523985239852,100
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.0,100,zero_cross,3,-40210.0,-19430.0,0,271,0.4317343173431734,-148.37638376383765,99.98523985239852,100
SLEEP_POD,SLEEP_POD_SUEDE,1.5,50,fixed_horizon,3,-41080.0,-21670.0,0,448,0.4642857142857143,-91.69642857142857,49.895089285714285,50
SLEEP_POD,SLEEP_POD_SUEDE,1.5,50,zero_cross,3,-41080.0,-21670.0,0,448,0.4642857142857143,-91.69642857142857,49.895089285714285,50
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,3.0,50,fixed_horizon,3,-41270.0,-14280.0,0,412,0.4174757281553398,-100.16990291262135,49.980582524271846,50
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,3.0,50,zero_cross,3,-41270.0,-14280.0,0,412,0.4174757281553398,-100.16990291262135,49.980582524271846,50
MICROCHIP,MICROCHIP_CIRCLE,1.5,50,fixed_horizon,3,-41380.0,-29410.0,0,411,0.45498783454987834,-100.68126520681265,49.86374695863747,50
MICROCHIP,MICROCHIP_CIRCLE,1.5,50,zero_cross,3,-41380.0,-29410.0,0,411,0.45498783454987834,-100.68126520681265,49.86374695863747,50
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,20,fixed_horizon,3,-42230.0,-27830.0,0,627,0.45933014354066987,-67.35247208931419,20.0,20
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,20,zero_cross,3,-42230.0,-27830.0,0,627,0.45933014354066987,-67.35247208931419,20.0,20
PEBBLES,PEBBLES_S,1.5,100,fixed_horizon,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091,100
PEBBLES,PEBBLES_S,2.0,100,fixed_horizon,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091,100
PEBBLES,PEBBLES_S,2.5,100,fixed_horizon,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091,100
PEBBLES,PEBBLES_S,3.0,100,fixed_horizon,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091,100
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2.5,50,fixed_horizon,3,-42980.0,-38020.0,0,398,0.4748743718592965,-107.98994974874371,49.91708542713568,50
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2.5,50,zero_cross,3,-42980.0,-38020.0,0,398,0.4748743718592965,-107.98994974874371,49.91708542713568,50
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.0,50,fixed_horizon,3,-43310.0,-25310.0,0,301,0.4053156146179402,-143.88704318936877,49.86046511627907,50
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.0,50,zero_cross,3,-43310.0,-25310.0,0,301,0.4053156146179402,-143.88704318936877,49.86046511627907,50
SNACKPACK,SNACKPACK_RASPBERRY,2.5,50,fixed_horizon,3,-43320.0,-29840.0,0,296,0.34797297297297297,-146.35135135135135,50.0,50
SNACKPACK,SNACKPACK_RASPBERRY,2.5,50,zero_cross,3,-43320.0,-29840.0,0,296,0.34797297297297297,-146.35135135135135,50.0,50
PEBBLES,PEBBLES_S,1.5,20,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,1.5,50,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,1.5,100,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,1.5,200,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,1.5,500,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.0,20,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.0,50,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.0,100,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.0,200,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.0,500,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.5,20,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.5,50,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.5,100,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.5,200,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,2.5,500,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,3.0,20,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,3.0,50,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,3.0,100,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,3.0,200,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_S,3.0,500,zero_cross,3,-43330.0,-18890.0,0,794,0.37531486146095716,-54.57178841309824,2.53904282115869,19
PEBBLES,PEBBLES_XS,1.5,20,zero_cross,3,-43420.0,-17640.0,0,798,0.38220551378446116,-54.41102756892231,2.4674185463659146,20
PEBBLES,PEBBLES_XS,2.0,20,zero_cross,3,-43420.0,-17640.0,0,798,0.38220551378446116,-54.41102756892231,2.4674185463659146,20
PEBBLES,PEBBLES_XS,2.5,20,zero_cross,3,-43420.0,-17640.0,0,798,0.38220551378446116,-54.41102756892231,2.4674185463659146,20
PEBBLES,PEBBLES_XS,3.0,20,zero_cross,3,-43420.0,-17640.0,0,798,0.38220551378446116,-54.41102756892231,2.4674185463659146,20
SNACKPACK,SNACKPACK_PISTACHIO,1.5,50,fixed_horizon,3,-43650.0,-18150.0,0,289,0.3460207612456747,-151.03806228373702,49.93425605536332,50
SNACKPACK,SNACKPACK_PISTACHIO,1.5,50,zero_cross,3,-43650.0,-18150.0,0,289,0.3460207612456747,-151.03806228373702,49.93425605536332,50
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,20,fixed_horizon,3,-43820.0,-29130.0,0,727,0.4511691884456671,-60.27510316368638,19.994497936726273,20
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,20,zero_cross,3,-43820.0,-29130.0,0,727,0.4511691884456671,-60.27510316368638,19.994497936726273,20
PEBBLES,PEBBLES_XS,1.5,50,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,1.5,100,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,1.5,200,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,1.5,500,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.0,50,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.0,100,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.0,200,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.0,500,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.5,50,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.5,100,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.5,200,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,2.5,500,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,3.0,50,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,3.0,100,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,3.0,200,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
PEBBLES,PEBBLES_XS,3.0,500,zero_cross,3,-43840.0,-17640.0,0,798,0.38220551378446116,-54.93734335839599,2.4711779448621556,23
SNACKPACK,SNACKPACK_CHOCOLATE,2.0,50,fixed_horizon,3,-45020.0,-25270.0,0,250,0.324,-180.08,50.0,50
SNACKPACK,SNACKPACK_CHOCOLATE,2.0,50,zero_cross,3,-45020.0,-25270.0,0,250,0.324,-180.08,50.0,50
ROBOT,ROBOT_VACUUMING,1.5,20,fixed_horizon,3,-45050.0,-26860.0,0,863,0.44495944380069524,-52.20162224797219,19.980301274623407,20
ROBOT,ROBOT_VACUUMING,1.5,20,zero_cross,3,-45050.0,-26860.0,0,863,0.44495944380069524,-52.20162224797219,19.980301274623407,20
PANEL,PANEL_2X2,3.0,20,fixed_horizon,3,-45870.0,-22520.0,0,754,0.4363395225464191,-60.83554376657825,19.9946949602122,20
PANEL,PANEL_2X2,3.0,20,zero_cross,3,-45870.0,-22520.0,0,754,0.4363395225464191,-60.83554376657825,19.9946949602122,20
PANEL,PANEL_1X4,3.0,20,fixed_horizon,3,-45880.0,-23540.0,0,321,0.3582554517133956,-142.92834890965733,20.0,20
PANEL,PANEL_1X4,3.0,20,zero_cross,3,-45880.0,-23540.0,0,321,0.3582554517133956,-142.92834890965733,20.0,20
PANEL,PANEL_1X4,1.5,50,fixed_horizon,3,-46680.0,-17800.0,0,309,0.3851132686084142,-151.06796116504853,49.737864077669904,50
PANEL,PANEL_1X4,1.5,50,zero_cross,3,-46680.0,-17800.0,0,309,0.3851132686084142,-151.06796116504853,49.737864077669904,50
UV_VISOR,UV_VISOR_ORANGE,2.0,20,fixed_horizon,3,-46840.0,-46840.0,0,204,0.3235294117647059,-229.6078431372549,19.728155339805824,20
UV_VISOR,UV_VISOR_ORANGE,2.0,20,zero_cross,3,-46840.0,-46840.0,0,204,0.3235294117647059,-229.6078431372549,19.728155339805824,20
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1.5,50,fixed_horizon,3,-46960.0,-26740.0,0,335,0.4208955223880597,-140.17910447761193,49.90149253731343,50
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1.5,50,zero_cross,3,-46960.0,-26740.0,0,335,0.4208955223880597,-140.17910447761193,49.90149253731343,50
ROBOT,ROBOT_LAUNDRY,3.0,20,fixed_horizon,3,-47170.0,-36060.0,0,810,0.445679012345679,-58.23456790123457,19.98641975308642,20
ROBOT,ROBOT_LAUNDRY,3.0,20,zero_cross,3,-47170.0,-36060.0,0,810,0.445679012345679,-58.23456790123457,19.98641975308642,20
SNACKPACK,SNACKPACK_PISTACHIO,2.5,20,fixed_horizon,3,-47370.0,-27400.0,0,332,0.2560240963855422,-142.68072289156626,20.0,20
SNACKPACK,SNACKPACK_PISTACHIO,2.5,20,zero_cross,3,-47370.0,-27400.0,0,332,0.2560240963855422,-142.68072289156626,20.0,20
UV_VISOR,UV_VISOR_RED,1.5,100,fixed_horizon,3,-47920.0,-23380.0,0,288,0.4305555555555556,-166.38888888888889,99.73958333333333,100
UV_VISOR,UV_VISOR_RED,1.5,100,zero_cross,3,-47920.0,-23380.0,0,288,0.4305555555555556,-166.38888888888889,99.73958333333333,100
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,20,fixed_horizon,3,-48130.0,-24890.0,0,881,0.4438138479001135,-54.6311010215664,19.993189557321227,20
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,20,zero_cross,3,-48130.0,-24890.0,0,881,0.4438138479001135,-54.6311010215664,19.993189557321227,20
SNACKPACK,SNACKPACK_VANILLA,1.5,50,fixed_horizon,3,-48320.0,-33510.0,0,321,0.3894080996884735,-150.52959501557632,49.94392523364486,50
SNACKPACK,SNACKPACK_VANILLA,1.5,50,zero_cross,3,-48320.0,-33510.0,0,321,0.3894080996884735,-150.52959501557632,49.94392523364486,50
