group,product,threshold_abs_z,signal_n,signal_pct,buy_signal_share,passive_fill_next5_pct,mid_edge_h1,active_edge_h1,passive_edge_h1,active_edge_h1_positive_days,active_edge_h1_min_day,mid_edge_h5,active_edge_h5,passive_edge_h5,active_edge_h5_positive_days,active_edge_h5_min_day,mid_edge_h20,active_edge_h20,passive_edge_h20,active_edge_h20_positive_days,active_edge_h20_min_day
MICROCHIP,MICROCHIP_OVAL,0.5,17673,0.5891,0.5819611837265886,0.03615684943133594,0.1372382569326542,-3.64708545557442,3.9215619694397286,0,-4.112723214285714,0.6081379544682297,-3.176378978366746,4.392654887303205,0,-3.4536345776031436,2.4413501391017998,-1.344205984216204,6.226906262419804,1,-4.512315270935961
MICROCHIP,MICROCHIP_RECTANGLE,0.5,19828,0.6609333333333334,0.5437260439782127,0.04110349001412145,0.2523706244325633,-3.6629426006254415,4.167683849490568,0,-3.8094302554027504,1.3933292965990514,-2.5220002018367143,5.308658795034817,0,-3.1074027206580195,5.855846977966444,1.9404942389326865,9.771199717000203,2,-0.46226415094339623
MICROCHIP,MICROCHIP_OVAL,2.5,578,0.019266666666666668,0.0,0.025951557093425604,0.5942906574394463,-3.663494809688581,4.852076124567474,0,-4.313664596273292,3.1747404844290656,-1.0830449826989619,7.432525951557094,1,-4.8105590062111805,7.067474048442906,2.809688581314879,11.325259515570934,1,-7.8354037267080745
ROBOT,ROBOT_MOPPING,1.5,4614,0.1538,0.5413957520589511,0.053966189856957086,0.3061335067186823,-3.6686172518422193,4.2808842652795835,0,-3.8968347010550994,1.2204161248374512,-2.75433463372345,5.195166883398353,0,-3.651817116060961,5.597962722149978,1.6232119635890767,9.57271348071088,2,-2.7215709261430248
PANEL,PANEL_1X4,2.5,320,0.010666666666666666,0.121875,0.053125,0.859375,-3.7125,5.43125,0,-4.01779359430605,3.3265625,-1.2453125,7.8984375,1,-1.6814946619217082,13.765625,9.19375,18.3375,2,3.5384615384615383
MICROCHIP,MICROCHIP_OVAL,1.0,8790,0.293,0.45085324232081914,0.032081911262798635,0.2132453345471097,-3.721950386891215,4.148441055985435,0,-4.250788643533123,1.0752277904328018,-2.8600797266514806,5.010535307517085,0,-3.826353092783505,3.8330285714285712,-0.10302857142857143,7.769085714285715,1,-4.932345360824742
MICROCHIP,MICROCHIP_TRIANGLE,2.0,1664,0.055466666666666664,0.6015625,0.024639423076923076,0.6969332531569453,-3.738725195429946,5.132591701743836,0,-3.7711088504577823,3.589813140446052,-0.8468957203134418,8.026522001205546,0,-1.8833333333333333,14.322827417380662,9.884944920440637,18.760709914320685,3,5.824528301886793
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.0,960,0.032,0.5083333333333333,0.06354166666666666,0.45828988529718456,-3.743482794577685,4.660062565172054,0,-4.337047353760446,2.154450261780105,-2.0455497382198953,6.354450261780105,1,-5.261574074074074,9.251063829787235,5.055851063829787,13.446276595744681,2,-8.585648148148149
MICROCHIP,MICROCHIP_CIRCLE,1.5,4243,0.14143333333333333,0.6007541833608296,0.041951449446146594,0.4254065519679472,-3.7520622201272684,4.602875324063163,0,-3.9115432873274782,2.0278105114305918,-2.149658260664624,6.205279283525807,1,-2.685853199498118,7.897901438340014,3.7202310775760434,12.075571799103985,3,2.668444165621079
MICROCHIP,MICROCHIP_TRIANGLE,1.5,4383,0.1461,0.5836185261236596,0.03559206023271732,0.6911664003652134,-3.759187400136955,5.141520200867382,0,-3.9081115335868186,3.01074777040933,-1.4396295449348273,7.461125085753487,0,-2.2932020330368488,12.140455906055722,7.689615473175224,16.591296338936218,3,4.048749198203977
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.0,1317,0.0439,0.6370539104024298,0.04176157934700076,0.2577828397873956,-3.783978739559605,4.2995444191343966,0,-4.455020920502092,1.4658314350797266,-2.575930144267274,5.507593014426727,0,-4.385983263598327,6.676537585421412,2.6347760060744116,10.718299164768412,1,-4.092050209205021
MICROCHIP,MICROCHIP_OVAL,1.5,3645,0.1215,0.19506172839506172,0.030452674897119343,0.3377710678012627,-3.788223991216031,4.463766126818556,0,-4.063856015779093,1.84828060522696,-2.278404401650619,5.97496561210454,0,-2.9570158102766797,6.900416088765604,2.7703190013869627,11.030513176144245,3,0.22200099552015928
PANEL,PANEL_4X4,2.0,1384,0.04613333333333333,0.22687861271676302,0.03468208092485549,0.7308526011560693,-3.7890173410404624,5.250722543352601,0,-3.9776725304465494,3.2207369942196533,-1.2991329479768785,7.740606936416185,1,-2.297699594046008,11.666184971098266,7.146315028901734,16.186054913294797,3,3.5054127198917455
