group,target,threshold,horizon,exit_rule,train_days,train_total_pnl,train_min_day_pnl,train_positive_days,train_total_trades,train_win_pct,train_avg_pnl_per_trade,candidate_id,test_day,candidate_set,days,all_days_total_pnl,all_days_min_day_pnl,all_days_positive_days,all_days_total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
ROBOT,ROBOT_VACUUMING,2.0,100,zero_cross,2.0,14880.0,3380.0,2,69,0.5797101449275363,215.65217391304347,ROBOT|ROBOT_VACUUMING|thr=2|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,3.0,100,fixed_horizon,2.0,7690.0,3160.0,2,135,0.4962962962962963,56.96296296296296,UV_VISOR|UV_VISOR_AMBER|thr=3|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,3.0,100,zero_cross,2.0,7690.0,3160.0,2,135,0.4962962962962963,56.96296296296296,UV_VISOR|UV_VISOR_AMBER|thr=3|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,fixed_horizon,2.0,12710.0,3020.0,2,30,0.7666666666666667,423.6666666666667,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,zero_cross,2.0,12710.0,3020.0,2,30,0.7666666666666667,423.6666666666667,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,fixed_horizon,2.0,10110.0,2980.0,2,87,0.5402298850574713,116.20689655172414,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,zero_cross,2.0,10110.0,2980.0,2,87,0.5402298850574713,116.20689655172414,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,fixed_horizon,2.0,6160.0,2910.0,2,137,0.5109489051094891,44.96350364963504,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,zero_cross,2.0,6160.0,2910.0,2,137,0.5109489051094891,44.96350364963504,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_VACUUMING,2.0,50,fixed_horizon,2.0,7600.0,2210.0,2,124,0.5403225806451613,61.29032258064516,ROBOT|ROBOT_VACUUMING|thr=2|h=50|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_VACUUMING,2.0,50,zero_cross,2.0,7600.0,2210.0,2,124,0.5403225806451613,61.29032258064516,ROBOT|ROBOT_VACUUMING|thr=2|h=50|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_VACUUMING,1.5,100,fixed_horizon,2.0,9680.0,1890.0,2,119,0.5462184873949579,81.34453781512605,ROBOT|ROBOT_VACUUMING|thr=1.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_VACUUMING,1.5,100,zero_cross,2.0,9680.0,1890.0,2,119,0.5462184873949579,81.34453781512605,ROBOT|ROBOT_VACUUMING|thr=1.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,fixed_horizon,2.0,7000.0,1660.0,2,110,0.5545454545454546,63.63636363636363,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,zero_cross,2.0,7000.0,1660.0,2,110,0.5545454545454546,63.63636363636363,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,3.0,100,fixed_horizon,2.0,4300.0,1600.0,2,92,0.5217391304347826,46.73913043478261,ROBOT|ROBOT_IRONING|thr=3|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,3.0,100,zero_cross,2.0,4300.0,1600.0,2,92,0.5217391304347826,46.73913043478261,ROBOT|ROBOT_IRONING|thr=3|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,50,fixed_horizon,2.0,8850.0,1560.0,2,55,0.5272727272727272,160.9090909090909,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=50|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,50,zero_cross,2.0,8850.0,1560.0,2,55,0.5272727272727272,160.9090909090909,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=50|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,fixed_horizon,2.0,12470.0,1330.0,2,60,0.5666666666666667,207.83333333333334,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,zero_cross,2.0,12470.0,1330.0,2,60,0.5666666666666667,207.83333333333334,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,50,fixed_horizon,2.0,11130.0,1290.0,2,257,0.5369649805447471,43.30739299610895,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=50|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,50,zero_cross,2.0,11130.0,1290.0,2,257,0.5369649805447471,43.30739299610895,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=50|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,3.0,100,fixed_horizon,2.0,5370.0,1180.0,2,52,0.4230769230769231,103.26923076923077,UV_VISOR|UV_VISOR_MAGENTA|thr=3|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,3.0,100,zero_cross,2.0,5370.0,1180.0,2,52,0.4230769230769231,103.26923076923077,UV_VISOR|UV_VISOR_MAGENTA|thr=3|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X2,2.5,100,fixed_horizon,2.0,2300.0,1070.0,2,142,0.5,16.197183098591548,PANEL|PANEL_2X2|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X2,2.5,100,zero_cross,2.0,2300.0,1070.0,2,142,0.5,16.197183098591548,PANEL|PANEL_2X2|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,2.5,100,fixed_horizon,2.0,3320.0,630.0,2,146,0.4794520547945205,22.73972602739726,UV_VISOR|UV_VISOR_AMBER|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,2.5,100,zero_cross,2.0,3320.0,630.0,2,146,0.4794520547945205,22.73972602739726,UV_VISOR|UV_VISOR_AMBER|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,50,fixed_horizon,2.0,10120.0,620.0,2,207,0.5410628019323671,48.888888888888886,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=50|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,50,zero_cross,2.0,10120.0,620.0,2,207,0.5410628019323671,48.888888888888886,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=50|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,3.0,100,fixed_horizon,2.0,2430.0,550.0,2,28,0.5357142857142857,86.78571428571429,MICROCHIP|MICROCHIP_RECTANGLE|thr=3|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,3.0,100,zero_cross,2.0,2430.0,550.0,2,28,0.5357142857142857,86.78571428571429,MICROCHIP|MICROCHIP_RECTANGLE|thr=3|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.5,100,fixed_horizon,2.0,3500.0,440.0,2,82,0.524390243902439,42.68292682926829,UV_VISOR|UV_VISOR_MAGENTA|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.5,100,zero_cross,2.0,3500.0,440.0,2,82,0.524390243902439,42.68292682926829,UV_VISOR|UV_VISOR_MAGENTA|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,100,fixed_horizon,2.0,3720.0,350.0,2,118,0.5677966101694916,31.52542372881356,ROBOT|ROBOT_IRONING|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,100,zero_cross,2.0,3720.0,350.0,2,118,0.5677966101694916,31.52542372881356,ROBOT|ROBOT_IRONING|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,1.5,100,fixed_horizon,2.0,5060.0,130.0,2,65,0.5230769230769231,77.84615384615384,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,1.5,100,zero_cross,2.0,5060.0,130.0,2,65,0.5230769230769231,77.84615384615384,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_DISHES,2.5,100,fixed_horizon,2.0,3670.0,110.0,2,68,0.4411764705882353,53.970588235294116,ROBOT|ROBOT_DISHES|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_DISHES,2.5,100,zero_cross,2.0,3670.0,110.0,2,68,0.4411764705882353,53.970588235294116,ROBOT|ROBOT_DISHES|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,100,fixed_horizon,2.0,1960.0,10.0,2,68,0.5588235294117647,28.823529411764707,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=100|fixed_horizon,3,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,100,zero_cross,2.0,1960.0,10.0,2,68,0.5588235294117647,28.823529411764707,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=100|zero_cross,3,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,zero_cross,2.0,30660.0,14980.0,2,28,0.75,1095.0,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,fixed_horizon,2.0,30530.0,14850.0,2,28,0.75,1090.357142857143,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,zero_cross,2.0,38780.0,14670.0,2,36,0.7777777777777778,1077.2222222222222,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,fixed_horizon,2.0,32360.0,14670.0,2,35,0.7714285714285715,924.5714285714286,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,500,fixed_horizon,2.0,28030.0,11910.0,2,30,0.7333333333333333,934.3333333333334,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,500,zero_cross,2.0,27620.0,11910.0,2,30,0.7333333333333333,920.6666666666666,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,fixed_horizon,2.0,23720.0,11570.0,2,19,0.631578947368421,1248.421052631579,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,zero_cross,2.0,23160.0,11570.0,2,19,0.631578947368421,1218.9473684210527,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,fixed_horizon,2.0,23140.0,9390.0,2,21,0.6666666666666666,1101.904761904762,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,zero_cross,2.0,23140.0,9390.0,2,21,0.6666666666666666,1101.904761904762,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_VACUUMING,2.0,500,fixed_horizon,2.0,18990.0,9270.0,2,22,0.6818181818181818,863.1818181818181,ROBOT|ROBOT_VACUUMING|thr=2|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_VACUUMING,2.0,500,zero_cross,2.0,17920.0,8200.0,2,22,0.6818181818181818,814.5454545454545,ROBOT|ROBOT_VACUUMING|thr=2|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,500,fixed_horizon,2.0,14580.0,5990.0,2,20,0.65,729.0,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,500,zero_cross,2.0,14580.0,5990.0,2,20,0.65,729.0,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,3.0,500,zero_cross,2.0,18570.0,5940.0,2,30,0.7333333333333333,619.0,UV_VISOR|UV_VISOR_AMBER|thr=3|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,3.0,500,fixed_horizon,2.0,18510.0,5880.0,2,30,0.7333333333333333,617.0,UV_VISOR|UV_VISOR_AMBER|thr=3|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,fixed_horizon,2.0,13550.0,5290.0,2,24,0.625,564.5833333333334,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,zero_cross,2.0,13550.0,5290.0,2,24,0.625,564.5833333333334,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,1.5,500,fixed_horizon,2.0,10150.0,4830.0,2,27,0.5925925925925926,375.9259259259259,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,fixed_horizon,2.0,26010.0,4690.0,2,17,0.8235294117647058,1530.0,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,zero_cross,2.0,24980.0,4690.0,2,17,0.8235294117647058,1469.4117647058824,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,fixed_horizon,2.0,12640.0,4380.0,2,26,0.6153846153846154,486.15384615384613,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,zero_cross,2.0,12640.0,4380.0,2,26,0.6153846153846154,486.15384615384613,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.5,500,fixed_horizon,2.0,10890.0,4180.0,2,20,0.7,544.5,UV_VISOR|UV_VISOR_MAGENTA|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.5,500,zero_cross,2.0,10890.0,4180.0,2,20,0.7,544.5,UV_VISOR|UV_VISOR_MAGENTA|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,fixed_horizon,2.0,8590.0,4160.0,2,14,0.5714285714285714,613.5714285714286,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,zero_cross,2.0,8590.0,4160.0,2,14,0.5714285714285714,613.5714285714286,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_VACUUMING,1.5,500,fixed_horizon,2.0,8550.0,4040.0,2,29,0.5862068965517241,294.82758620689657,ROBOT|ROBOT_VACUUMING|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_VACUUMING,1.5,500,zero_cross,2.0,7480.0,3440.0,2,29,0.5862068965517241,257.9310344827586,ROBOT|ROBOT_VACUUMING|thr=1.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,zero_cross,2.0,27400.0,3320.0,2,27,0.7037037037037037,1014.8148148148148,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=1.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,fixed_horizon,2.0,26990.0,3320.0,2,27,0.7037037037037037,999.6296296296297,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,500,fixed_horizon,2.0,6820.0,3100.0,2,15,0.6,454.6666666666667,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,500,zero_cross,2.0,6820.0,3100.0,2,15,0.6,454.6666666666667,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,500,fixed_horizon,2.0,7510.0,2720.0,2,25,0.52,300.4,ROBOT|ROBOT_IRONING|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,500,zero_cross,2.0,7510.0,2720.0,2,25,0.52,300.4,ROBOT|ROBOT_IRONING|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,2.5,500,fixed_horizon,2.0,15340.0,2710.0,2,31,0.6451612903225806,494.83870967741933,UV_VISOR|UV_VISOR_AMBER|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_AMBER,2.5,500,zero_cross,2.0,15340.0,2710.0,2,31,0.6451612903225806,494.83870967741933,UV_VISOR|UV_VISOR_AMBER|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,3.0,500,fixed_horizon,2.0,5560.0,2700.0,2,13,0.5384615384615384,427.6923076923077,UV_VISOR|UV_VISOR_MAGENTA|thr=3|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,3.0,500,zero_cross,2.0,5560.0,2700.0,2,13,0.5384615384615384,427.6923076923077,UV_VISOR|UV_VISOR_MAGENTA|thr=3|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,500,fixed_horizon,2.0,4790.0,2330.0,2,22,0.5,217.72727272727272,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=3|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,500,zero_cross,2.0,4790.0,2330.0,2,22,0.5,217.72727272727272,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=3|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,500,fixed_horizon,2.0,10240.0,2100.0,2,21,0.5714285714285714,487.6190476190476,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=3|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,500,zero_cross,2.0,10240.0,2100.0,2,21,0.5714285714285714,487.6190476190476,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=3|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,fixed_horizon,2.0,14300.0,2060.0,2,24,0.5416666666666666,595.8333333333334,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,zero_cross,2.0,14300.0,2060.0,2,24,0.5416666666666666,595.8333333333334,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,500,fixed_horizon,2.0,5900.0,2040.0,2,34,0.47058823529411764,173.52941176470588,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,500,zero_cross,2.0,5900.0,2040.0,2,34,0.47058823529411764,173.52941176470588,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=1.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,1.5,500,fixed_horizon,2.0,5400.0,1800.0,2,32,0.46875,168.75,ROBOT|ROBOT_IRONING|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,1.5,500,zero_cross,2.0,5400.0,1800.0,2,32,0.46875,168.75,ROBOT|ROBOT_IRONING|thr=1.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,500,fixed_horizon,2.0,4740.0,1800.0,2,30,0.43333333333333335,158.0,ROBOT|ROBOT_IRONING|thr=2|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,500,zero_cross,2.0,4740.0,1800.0,2,30,0.43333333333333335,158.0,ROBOT|ROBOT_IRONING|thr=2|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,3.0,500,fixed_horizon,2.0,8640.0,1760.0,2,21,0.47619047619047616,411.42857142857144,ROBOT|ROBOT_IRONING|thr=3|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
ROBOT,ROBOT_IRONING,3.0,500,zero_cross,2.0,8640.0,1760.0,2,21,0.47619047619047616,411.42857142857144,ROBOT|ROBOT_IRONING|thr=3|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,500,fixed_horizon,2.0,3870.0,1680.0,2,25,0.52,154.8,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,500,zero_cross,2.0,3870.0,1680.0,2,25,0.52,154.8,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,fixed_horizon,2.0,10630.0,1640.0,2,29,0.6206896551724138,366.55172413793105,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=500|fixed_horizon,3,lodo_long_horizon_500,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,zero_cross,2.0,10630.0,1640.0,2,29,0.6206896551724138,366.55172413793105,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=500|zero_cross,3,lodo_long_horizon_500,,,,,,,,,
