group,target,test_day,threshold,horizon,exit_rule,pnl,trades,wins,avg_hold,max_hold,sigma_train
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,2.5,200,fixed_horizon,-15580.0,34,11,198.14705882352942,200,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,2.5,200,zero_cross,-15580.0,34,11,198.14705882352942,200,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,2.5,500,fixed_horizon,-12710.0,14,4,491.0,500,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,2.5,500,zero_cross,-12710.0,14,4,491.0,500,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,20,fixed_horizon,-50540.0,302,102,19.980132450331126,20,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,20,zero_cross,-50540.0,302,102,19.980132450331126,20,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,50,fixed_horizon,-26920.0,125,44,49.688,50,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,50,zero_cross,-26920.0,125,44,49.688,50,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,100,fixed_horizon,-19220.0,63,24,99.53968253968254,100,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,100,zero_cross,-19220.0,63,24,99.53968253968254,100,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,200,fixed_horizon,-13330.0,32,9,196.875,200,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,200,zero_cross,-13330.0,32,9,196.875,200,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,500,fixed_horizon,-11860.0,13,5,486.38461538461536,500,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,3.0,500,zero_cross,-11860.0,13,5,486.38461538461536,500,234.34418681974824
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,20,fixed_horizon,-17230.0,279,127,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,20,zero_cross,-17230.0,279,127,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,50,fixed_horizon,6430.0,118,62,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,50,zero_cross,6430.0,118,62,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,100,fixed_horizon,17120.0,62,35,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,100,zero_cross,17120.0,62,35,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,200,fixed_horizon,20470.0,33,21,200.0,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,200,zero_cross,20280.0,33,21,199.6060606060606,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,500,fixed_horizon,22580.0,16,10,500.0,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,1.5,500,zero_cross,22630.0,16,10,473.5,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,20,fixed_horizon,-17300.0,250,107,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,20,zero_cross,-17300.0,250,107,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,50,fixed_horizon,100.0,106,55,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,50,zero_cross,100.0,106,55,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,100,fixed_horizon,11950.0,55,32,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,100,zero_cross,11950.0,55,32,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,200,fixed_horizon,18540.0,30,19,200.0,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,200,zero_cross,18540.0,30,19,200.0,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,500,fixed_horizon,17980.0,14,8,500.0,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.0,500,zero_cross,17980.0,14,8,500.0,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,20,fixed_horizon,-16090.0,225,96,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,20,zero_cross,-16090.0,225,96,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,50,fixed_horizon,2160.0,95,49,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,50,zero_cross,2160.0,95,49,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,100,fixed_horizon,7620.0,49,26,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,100,zero_cross,7620.0,49,26,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,200,fixed_horizon,13410.0,25,16,200.0,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,200,zero_cross,13410.0,25,16,200.0,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,500,fixed_horizon,17240.0,12,8,500.0,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,2.5,500,zero_cross,17240.0,12,8,500.0,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,20,fixed_horizon,-10040.0,183,78,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,20,zero_cross,-10040.0,183,78,20.0,20,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,50,fixed_horizon,1570.0,79,40,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,50,zero_cross,1570.0,79,40,50.0,50,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,100,fixed_horizon,6310.0,41,23,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,100,zero_cross,6310.0,41,23,100.0,100,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,200,fixed_horizon,12550.0,22,15,200.0,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,200,zero_cross,12550.0,22,15,200.0,200,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,500,fixed_horizon,13760.0,10,7,500.0,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,3.0,500,zero_cross,13760.0,10,7,500.0,500,265.32527989693335
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,20,fixed_horizon,-24640.0,189,71,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,20,zero_cross,-24640.0,189,71,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,50,fixed_horizon,-7230.0,81,38,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,50,zero_cross,-7230.0,81,38,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,100,fixed_horizon,60.0,43,20,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,100,zero_cross,60.0,43,20,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,200,fixed_horizon,3450.0,23,13,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,200,zero_cross,3450.0,23,13,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,500,fixed_horizon,5140.0,11,7,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,1.5,500,zero_cross,5140.0,11,7,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,20,fixed_horizon,-14180.0,134,49,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,20,zero_cross,-14180.0,134,49,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,50,fixed_horizon,-4280.0,58,28,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,50,zero_cross,-4280.0,58,28,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,100,fixed_horizon,-2790.0,31,16,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,100,zero_cross,-2790.0,31,16,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,200,fixed_horizon,1350.0,17,9,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,200,zero_cross,1350.0,17,9,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,500,fixed_horizon,3140.0,8,6,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.0,500,zero_cross,3140.0,8,6,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,20,fixed_horizon,-5140.0,70,30,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,20,zero_cross,-5140.0,70,30,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,50,fixed_horizon,1130.0,31,13,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,50,zero_cross,1130.0,31,13,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,100,fixed_horizon,1820.0,19,10,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,100,zero_cross,1820.0,19,10,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,200,fixed_horizon,4300.0,12,7,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,200,zero_cross,4300.0,12,7,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,500,fixed_horizon,4680.0,5,3,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,2.5,500,zero_cross,4680.0,5,3,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,20,fixed_horizon,-430.0,28,12,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,20,zero_cross,-430.0,28,12,20.0,20,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,50,fixed_horizon,2310.0,14,8,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,50,zero_cross,2310.0,14,8,50.0,50,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,100,fixed_horizon,4640.0,9,6,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,100,zero_cross,4640.0,9,6,100.0,100,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,200,fixed_horizon,4920.0,5,4,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,200,zero_cross,4920.0,5,4,200.0,200,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,500,fixed_horizon,3430.0,3,2,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,3.0,500,zero_cross,3430.0,3,2,500.0,500,476.62164199842033
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,20,fixed_horizon,-81190.0,425,150,19.976470588235294,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,20,zero_cross,-81190.0,425,150,19.976470588235294,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,50,fixed_horizon,-38500.0,176,72,49.875,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,50,zero_cross,-38500.0,176,72,49.875,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,100,fixed_horizon,-28350.0,91,40,99.01098901098901,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,100,zero_cross,-28350.0,91,40,99.01098901098901,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,200,fixed_horizon,-21900.0,47,21,196.85106382978722,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,200,zero_cross,-21670.0,47,21,194.89361702127658,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,500,fixed_horizon,-21280.0,20,8,486.25,500,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,1.5,500,zero_cross,-20090.0,20,8,466.65,500,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,20,fixed_horizon,-85020.0,408,143,19.977941176470587,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,20,zero_cross,-85020.0,408,143,19.977941176470587,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,50,fixed_horizon,-39600.0,170,64,49.805882352941175,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,50,zero_cross,-39600.0,170,64,49.805882352941175,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,100,fixed_horizon,-26570.0,87,36,99.41379310344827,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,100,zero_cross,-26570.0,87,36,99.41379310344827,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,200,fixed_horizon,-19210.0,44,20,199.79545454545453,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,200,zero_cross,-19210.0,44,20,199.79545454545453,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,500,fixed_horizon,-18780.0,18,8,495.3333333333333,500,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.0,500,zero_cross,-18780.0,18,8,495.3333333333333,500,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,20,fixed_horizon,-80690.0,395,139,19.979746835443038,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,20,zero_cross,-80690.0,395,139,19.979746835443038,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,50,fixed_horizon,-42230.0,164,65,49.80487804878049,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,50,zero_cross,-42230.0,164,65,49.80487804878049,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,100,fixed_horizon,-28660.0,83,33,99.42168674698796,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,100,zero_cross,-28660.0,83,33,99.42168674698796,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,200,fixed_horizon,-25070.0,42,16,197.42857142857142,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,200,zero_cross,-25070.0,42,16,197.42857142857142,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,500,fixed_horizon,-19460.0,17,7,491.5882352941176,500,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,2.5,500,zero_cross,-19460.0,17,7,491.5882352941176,500,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,20,fixed_horizon,-77410.0,370,124,19.997297297297298,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,20,zero_cross,-77410.0,370,124,19.997297297297298,20,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,50,fixed_horizon,-43040.0,154,64,49.75974025974026,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,50,zero_cross,-43040.0,154,64,49.75974025974026,50,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,100,fixed_horizon,-29730.0,78,32,99.84615384615384,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,100,zero_cross,-29730.0,78,32,99.84615384615384,100,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,200,fixed_horizon,-22480.0,40,17,199.925,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,200,zero_cross,-22480.0,40,17,199.925,200,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,500,fixed_horizon,-17270.0,17,6,479.29411764705884,500,360.00792775059983
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,3.0,500,zero_cross,-17270.0,17,6,479.29411764705884,500,360.00792775059983
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,20,fixed_horizon,-78510.0,453,123,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,20,zero_cross,-78510.0,453,123,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,50,fixed_horizon,-31860.0,190,71,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,50,zero_cross,-31860.0,190,71,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,100,fixed_horizon,-15110.0,97,34,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,100,zero_cross,-15110.0,97,34,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,200,fixed_horizon,-8000.0,49,24,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,200,zero_cross,-8000.0,49,24,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,500,fixed_horizon,-3010.0,20,9,497.6,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,1.5,500,zero_cross,-3010.0,20,9,497.6,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,20,fixed_horizon,-60170.0,358,110,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,20,zero_cross,-60170.0,358,110,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,50,fixed_horizon,-25270.0,154,53,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,50,zero_cross,-25270.0,154,53,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,100,fixed_horizon,-13770.0,80,27,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,100,zero_cross,-13770.0,80,27,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,200,fixed_horizon,-6050.0,42,16,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,200,zero_cross,-6050.0,42,16,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,500,fixed_horizon,-2040.0,18,10,491.77777777777777,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.0,500,zero_cross,-2040.0,18,10,491.77777777777777,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,20,fixed_horizon,-43160.0,266,81,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,20,zero_cross,-43160.0,266,81,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,50,fixed_horizon,-17900.0,116,46,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,50,zero_cross,-17900.0,116,46,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,100,fixed_horizon,-11720.0,64,24,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,100,zero_cross,-11720.0,64,24,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,200,fixed_horizon,-5190.0,34,15,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,200,zero_cross,-5190.0,34,15,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,500,fixed_horizon,-160.0,16,10,486.8125,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,2.5,500,zero_cross,-160.0,16,10,486.8125,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,20,fixed_horizon,-26110.0,154,49,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,20,zero_cross,-26110.0,154,49,20.0,20,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,50,fixed_horizon,-11860.0,67,21,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,50,zero_cross,-11860.0,67,21,50.0,50,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,100,fixed_horizon,-7230.0,37,12,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,100,zero_cross,-7230.0,37,12,100.0,100,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,200,fixed_horizon,-3660.0,22,10,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,200,zero_cross,-3660.0,22,10,200.0,200,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,500,fixed_horizon,-3230.0,12,6,500.0,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,2,3.0,500,zero_cross,-3230.0,12,6,500.0,500,40.132943773725195
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,20,fixed_horizon,-10110.0,78,21,20.0,20,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,20,zero_cross,-10110.0,78,21,20.0,20,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,50,fixed_horizon,-4540.0,38,16,50.0,50,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,50,zero_cross,-4540.0,38,16,50.0,50,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,100,fixed_horizon,-990.0,21,13,100.0,100,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,100,zero_cross,-990.0,21,13,100.0,100,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,200,fixed_horizon,610.0,11,5,200.0,200,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,200,zero_cross,610.0,11,5,200.0,200,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,500,fixed_horizon,2810.0,7,5,500.0,500,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,1.5,500,zero_cross,2860.0,7,5,461.7142857142857,500,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,20,fixed_horizon,-5750.0,25,6,20.0,20,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,20,zero_cross,-5750.0,25,6,20.0,20,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,50,fixed_horizon,-3340.0,12,4,50.0,50,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,50,zero_cross,-3340.0,12,4,50.0,50,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,100,fixed_horizon,-2520.0,7,2,100.0,100,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,100,zero_cross,-2520.0,7,2,100.0,100,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,200,fixed_horizon,-1590.0,4,1,200.0,200,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,200,zero_cross,-1590.0,4,1,200.0,200,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,500,fixed_horizon,-320.0,2,1,500.0,500,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.0,500,zero_cross,-320.0,2,1,500.0,500,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.5,20,fixed_horizon,-750.0,6,3,20.0,20,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.5,20,zero_cross,-750.0,6,3,20.0,20,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.5,50,fixed_horizon,-400.0,3,1,50.0,50,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.5,50,zero_cross,-400.0,3,1,50.0,50,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.5,100,fixed_horizon,-480.0,2,0,100.0,100,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.5,100,zero_cross,-480.0,2,0,100.0,100,48.10787256793848
SNACKPACK,SNACKPACK_CHOCOLATE,3,2.5,200,fixed_horizon,-1260.0,2,1,200.0,200,48.10787256793848
