case,group,method,target,anchor,window,entry_z,day,pnl,trades
ols__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z2.5,SNACKPACK,ols,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,2.5,3,2010.0,5
ols__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z2.5,SNACKPACK,ols,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,2.5,4,-1630.0,7
tls__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z2.5,SNACKPACK,tls,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,2.5,2,1165.0,8
tls__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z2.5,SNACKPACK,tls,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,2.5,3,-730.0,10
tls__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z2.5,SNACKPACK,tls,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,2.5,4,-2380.0,11
ols__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z3.0,SNACKPACK,ols,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,3.0,2,860.0,2
ols__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z3.0,SNACKPACK,ols,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,3.0,3,2670.0,3
ols__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z3.0,SNACKPACK,ols,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,3.0,4,700.0,4
tls__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z3.0,SNACKPACK,tls,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,3.0,2,1855.0,4
tls__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z3.0,SNACKPACK,tls,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,3.0,3,1110.0,4
tls__SNACKPACK_CHOCOLATE__SNACKPACK_RASPBERRY__w2000__z3.0,SNACKPACK,tls,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,2000,3.0,4,-2470.0,6
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,2.5,2,-3490.0,30
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,2.5,3,405.0,32
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,2.5,4,-690.0,30
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,2.5,2,-5810.0,27
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,2.5,3,-1220.0,33
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,2.5,4,-510.0,33
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,3.0,2,-7000.0,20
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,3.0,3,1545.0,25
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,3.0,4,-1400.0,18
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,3.0,2,-6810.0,20
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,3.0,3,1350.0,26
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,500,3.0,4,-10.0,20
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,2.5,2,-9870.0,16
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,2.5,3,-1345.0,13
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,2.5,4,4750.0,14
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,2.5,2,-8930.0,15
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,2.5,3,-870.0,15
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,2.5,4,4100.0,14
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,3.0,2,-8410.0,9
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,3.0,3,-925.0,5
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,3.0,4,2150.0,10
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,3.0,2,-8150.0,8
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,3.0,3,-1190.0,6
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,1000,3.0,4,2490.0,9
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,2.5,2,-3870.0,8
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,2.5,3,1235.0,6
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,2.5,4,6900.0,10
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,2.5,2,-4700.0,9
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,2.5,3,435.0,6
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,2.5,4,6630.0,10
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,3.0,2,-3300.0,4
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,3.0,3,2735.0,5
ols__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,3.0,4,4160.0,6
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,3.0,2,-5270.0,5
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,3.0,3,2865.0,5
tls__SNACKPACK_VANILLA__SNACKPACK_CHOCOLATE__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,2000,3.0,4,4410.0,6
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,2.5,2,-760.0,26
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,2.5,3,-470.0,20
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,2.5,4,-2620.0,24
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,2.5,2,-2880.0,32
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,2.5,3,-30.0,34
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,2.5,4,-6960.0,33
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,3.0,2,420.0,12
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,3.0,3,710.0,12
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,3.0,4,-1620.0,14
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,3.0,2,1580.0,17
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,3.0,3,-550.0,18
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,500,3.0,4,-5600.0,23
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,2.5,2,-2730.0,12
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,2.5,3,3185.0,10
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,2.5,4,1940.0,8
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,2.5,2,1410.0,14
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,2.5,3,-1610.0,19
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,2.5,4,-2890.0,15
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,3.0,2,-570.0,8
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,3.0,3,2880.0,6
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,3.0,4,5360.0,5
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,3.0,2,1740.0,10
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,3.0,3,-2660.0,10
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1000,3.0,4,1280.0,8
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,2.5,2,-1380.0,7
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,2.5,3,4520.0,7
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,2.5,4,2190.0,7
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,2.5,2,110.0,6
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,2.5,3,820.0,10
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,2.5,4,1450.0,7
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,3.0,2,0.0,0
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,3.0,3,4080.0,4
ols__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,3.0,4,1060.0,4
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,3.0,2,-660.0,5
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,3.0,3,-800.0,3
tls__SNACKPACK_VANILLA__SNACKPACK_PISTACHIO__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,2000,3.0,4,530.0,4
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,2.5,2,-1950.0,23
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,2.5,3,-3220.0,21
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,2.5,4,310.0,24
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,2.5,2,-290.0,32
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,2.5,3,-4650.0,28
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,2.5,4,-4750.0,34
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,3.0,2,-910.0,11
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,3.0,3,-2660.0,14
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,3.0,4,420.0,11
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,3.0,2,200.0,20
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,3.0,3,-1580.0,19
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,500,3.0,4,-3480.0,17
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,2.5,2,-2770.0,11
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,2.5,3,5065.0,13
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,2.5,4,2040.0,12
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,2.5,2,-885.0,15
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,2.5,3,1535.0,17
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,2.5,4,-200.0,13
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,3.0,2,-1800.0,9
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,3.0,3,2890.0,7
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,3.0,4,-320.0,4
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,3.0,2,-325.0,14
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,3.0,3,4360.0,8
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w1000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1000,3.0,4,-820.0,9
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,2.5,2,-2580.0,5
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,2.5,3,1530.0,9
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,2.5,4,1110.0,9
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,2.5,2,-840.0,6
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,2.5,3,-140.0,9
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,2.5,4,-620.0,11
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,3.0,2,-350.0,3
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,3.0,3,-1000.0,4
ols__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,3.0,4,2080.0,3
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,3.0,2,310.0,4
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,3.0,3,1650.0,5
tls__SNACKPACK_VANILLA__SNACKPACK_STRAWBERRY__w2000__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,2000,3.0,4,-1150.0,6
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,2.5,2,-4250.0,22
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,2.5,3,1150.0,21
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,2.5,4,-2050.0,21
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,2.5,2,-520.0,31
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,2.5,3,-990.0,32
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,2.5,4,-4340.0,35
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,3.0,2,-3180.0,13
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,3.0,3,1040.0,13
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,3.0,4,-780.0,13
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,3.0,2,-140.0,19
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,3.0,3,-620.0,19
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w500__z3.0,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,500,3.0,4,-3100.0,21
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,2.5,2,-2570.0,12
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,2.5,3,2015.0,11
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z2.5,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,2.5,4,-1750.0,9
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,2.5,2,-2350.0,17
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,2.5,3,-4275.0,17
tls__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z2.5,SNACKPACK,tls,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,2.5,4,-3070.0,15
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,3.0,2,-2410.0,8
ols__SNACKPACK_VANILLA__SNACKPACK_RASPBERRY__w1000__z3.0,SNACKPACK,ols,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,1000,3.0,3,1390.0,5
