product,group,path_type,threshold,folds_run,folds_positive,total_pnl,worst_day_pnl,best_day_pnl,mean_day_pnl,total_trades
MICROCHIP_RECTANGLE,MICROCHIP,bucket_delta_b0,40,3,2,17380.0,-5173.0,21278.0,5793.33,1710
MICROCHIP_RECTANGLE,MICROCHIP,group_scaled,40,3,2,3137.0,-5176.0,5776.0,1045.67,736
PANEL_4X4,PANEL,group_offset,200,3,2,8160.0,-5220.0,9250.0,2720.0,310
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,bucket_mean,80,3,2,18825.0,-5226.0,16215.0,6275.0,474
SLEEP_POD_SUEDE,SLEEP_POD,bucket_mean,40,3,2,9458.0,-5308.0,10888.0,3152.67,286
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,bucket_delta_b0,300,3,2,3150.0,-5311.0,4667.0,1050.0,130
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,group_offset,40,3,2,21836.0,-5320.0,19832.0,7278.67,610
PEBBLES_M,PEBBLES,bucket_mean,80,3,2,12309.0,-5348.0,12563.0,4103.0,498
PEBBLES_M,PEBBLES,group_offset,80,3,2,12309.0,-5348.0,12563.0,4103.0,498
SLEEP_POD_SUEDE,SLEEP_POD,bucket_mean,300,3,2,12213.0,-5382.0,10888.0,4071.0,72
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,20,3,2,16720.0,-5384.0,11731.0,5573.33,1164
PANEL_4X4,PANEL,group_offset,300,3,2,4168.0,-5390.0,4785.0,1389.33,184
MICROCHIP_CIRCLE,MICROCHIP,bucket_mean,160,3,2,8324.0,-5403.0,11877.0,2774.67,216
UV_VISOR_RED,UV_VISOR,group_offset,160,3,2,13026.0,-5421.0,16662.0,4342.0,236
UV_VISOR_RED,UV_VISOR,group_offset,80,3,2,11489.0,-5427.0,15131.0,3829.67,362
PANEL_1X2,PANEL,group_offset,120,3,2,10872.0,-5436.0,11183.0,3624.0,292
UV_VISOR_RED,UV_VISOR,group_scaled,200,3,2,15262.0,-5460.0,15824.0,5087.33,196
UV_VISOR_AMBER,UV_VISOR,bucket_delta_b0,40,3,2,12819.0,-5471.0,13876.0,4273.0,1100
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,bucket_delta_b0,200,3,2,8489.0,-5565.0,11143.0,2829.67,272
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,group_offset,20,3,2,18310.0,-5573.0,17322.0,6103.33,920
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,bucket_mean,40,3,2,16378.0,-5636.0,14563.0,5459.33,810
MICROCHIP_RECTANGLE,MICROCHIP,group_scaled,20,3,2,1770.0,-5769.0,5776.0,590.0,1084
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_delta_b0,20,3,2,19470.0,-5788.0,12998.0,6490.0,1238
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,20,3,2,22326.0,-5818.0,21404.0,7442.0,1726
UV_VISOR_RED,UV_VISOR,group_offset,40,3,2,9872.0,-5857.0,13944.0,3290.67,672
UV_VISOR_RED,UV_VISOR,group_scaled,160,3,2,13059.0,-5865.0,15851.0,4353.0,190
MICROCHIP_RECTANGLE,MICROCHIP,bucket_delta_b0,20,3,2,14116.0,-5964.0,19269.0,4705.33,2646
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,40,3,2,26102.0,-5988.0,22818.0,8700.67,954
UV_VISOR_RED,UV_VISOR,group_offset,120,3,2,10823.0,-6001.0,15039.0,3607.67,266
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,300,3,2,4007.0,-6003.0,7831.0,1335.67,160
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,80,3,2,27636.0,-6030.0,24446.0,9212.0,538
UV_VISOR_RED,UV_VISOR,group_scaled,120,3,2,13290.0,-6207.0,15956.0,4430.0,236
UV_VISOR_RED,UV_VISOR,group_offset,20,3,2,7331.4,-6255.0,11801.4,2443.8,1128
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,200,3,2,3895.0,-6303.0,5450.0,1298.33,386
PANEL_1X2,PANEL,bucket_mean,20,3,2,5171.0,-6312.0,7406.0,1723.67,726
PEBBLES_M,PEBBLES,bucket_mean,40,3,2,10690.0,-6319.0,11881.0,3563.33,828
PEBBLES_M,PEBBLES,group_offset,40,3,2,10690.0,-6319.0,11881.0,3563.33,828
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,80,3,2,6110.0,-6381.0,8322.0,2036.67,776
MICROCHIP_RECTANGLE,MICROCHIP,bucket_mean,300,3,2,17200.0,-6434.0,17858.0,5733.33,122
UV_VISOR_RED,UV_VISOR,group_scaled,80,3,2,13287.0,-6451.0,17184.0,4429.0,314
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_mean,300,3,2,10674.0,-6463.0,12927.0,3558.0,134
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,300,3,2,4083.0,-6481.0,6202.0,1361.0,270
UV_VISOR_AMBER,UV_VISOR,bucket_delta_b0,20,3,2,7921.0,-6509.0,10801.0,2640.33,1832
SLEEP_POD_SUEDE,SLEEP_POD,bucket_mean,20,3,2,8129.0,-6529.0,10888.0,2709.67,386
SNACKPACK_VANILLA,SNACKPACK,group_offset,20,3,2,-1696.0,-6564.0,2614.0,-565.33,1996
SLEEP_POD_COTTON,SLEEP_POD,group_offset,200,3,2,19249.0,-6593.0,13220.0,6416.33,284
ROBOT_IRONING,ROBOT,group_scaled,300,3,2,19480.0,-6602.0,19676.0,6493.33,200
SLEEP_POD_SUEDE,SLEEP_POD,group_offset,300,3,2,23258.0,-6607.0,16117.0,7752.67,194
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,160,3,2,4737.0,-6657.0,6365.0,1579.0,474
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,bucket_mean,20,3,2,14244.0,-6679.0,14279.0,4748.0,1346
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_delta_b0,300,3,2,6472.0,-6765.0,10191.0,2157.33,152
SLEEP_POD_SUEDE,SLEEP_POD,group_offset,200,3,2,23809.0,-6797.0,15861.0,7936.33,282
PANEL_2X4,PANEL,group_scaled,300,3,2,15022.0,-6899.0,12303.0,5007.33,130
UV_VISOR_RED,UV_VISOR,group_scaled,40,3,2,10010.0,-6980.0,14847.0,3336.67,498
UV_VISOR_RED,UV_VISOR,bucket_mean,300,3,2,15790.0,-6983.0,19858.0,5263.33,130
UV_VISOR_RED,UV_VISOR,bucket_mean,200,3,2,10066.0,-6983.0,15264.0,3355.33,110
UV_VISOR_RED,UV_VISOR,group_scaled,20,3,2,8582.0,-6983.0,13408.0,2860.67,806
UV_VISOR_RED,UV_VISOR,bucket_mean,160,3,2,6974.0,-6983.0,12172.0,2324.67,90
UV_VISOR_RED,UV_VISOR,bucket_mean,120,3,2,6315.0,-6983.0,11513.0,2105.0,90
UV_VISOR_RED,UV_VISOR,bucket_mean,40,3,2,6246.0,-6983.0,11444.0,2082.0,186
UV_VISOR_RED,UV_VISOR,bucket_mean,80,3,2,6148.0,-6983.0,11346.0,2049.33,100
UV_VISOR_RED,UV_VISOR,bucket_mean,20,3,2,6114.0,-6983.0,11312.0,2038.0,278
SLEEP_POD_SUEDE,SLEEP_POD,bucket_delta_b0,40,3,2,8357.0,-7014.0,8737.0,2785.67,1272
PANEL_1X2,PANEL,group_offset,80,3,2,7141.0,-7018.0,9091.0,2380.33,286
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_mean,160,3,2,16478.0,-7062.0,18970.0,5492.67,284
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,200,3,2,9550.0,-7073.0,14714.0,3183.33,326
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_mean,200,3,2,13443.0,-7153.0,16026.0,4481.0,220
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,120,3,2,7217.0,-7189.0,9759.0,2405.67,648
PANEL_1X4,PANEL,bucket_mean,40,3,2,33093.0,-7340.0,35337.0,11031.0,238
PANEL_1X4,PANEL,bucket_mean,20,3,2,33035.0,-7385.0,35324.0,11011.67,490
PANEL_1X4,PANEL,group_offset,300,3,2,15931.0,-7422.0,17024.0,5310.33,150
PANEL_1X2,PANEL,group_offset,40,3,2,4586.0,-7653.0,7232.0,1528.67,448
PEBBLES_L,PEBBLES,bucket_mean,300,3,2,14765.0,-7723.0,12166.0,4921.67,218
PEBBLES_L,PEBBLES,group_offset,300,3,2,14765.0,-7723.0,12166.0,4921.67,218
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_delta_b0,200,3,2,-5307.0,-7734.0,2400.0,-1769.0,296
PEBBLES_M,PEBBLES,bucket_mean,20,3,2,8293.0,-7742.0,11112.0,2764.33,1186
PEBBLES_M,PEBBLES,group_offset,20,3,2,8293.0,-7742.0,11112.0,2764.33,1186
SLEEP_POD_COTTON,SLEEP_POD,group_offset,160,3,2,18644.0,-7747.0,13680.0,6214.67,328
PANEL_1X2,PANEL,group_offset,20,3,2,2631.5,-7806.0,5478.0,877.17,705
PEBBLES_XL,PEBBLES,bucket_delta_b0,200,3,2,7410.0,-7889.0,9740.0,2470.0,810
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_mean,300,3,2,5695.0,-7969.0,11166.0,1898.33,90
SLEEP_POD_SUEDE,SLEEP_POD,bucket_delta_b0,20,3,2,4912.0,-8015.0,6797.0,1637.33,1988
ROBOT_IRONING,ROBOT,group_scaled,160,3,2,26476.0,-8057.0,27738.0,8825.33,384
PANEL_1X4,PANEL,bucket_mean,80,3,2,32519.0,-8102.0,35525.0,10839.67,150
PEBBLES_XS,PEBBLES,group_scaled,120,3,2,13576.0,-8202.0,19829.0,4525.33,150
PEBBLES_XS,PEBBLES,group_scaled,160,3,2,12980.0,-8202.0,19829.0,4326.67,130
PANEL_1X4,PANEL,bucket_mean,120,3,2,14396.0,-8248.0,17548.0,4798.67,170
SLEEP_POD_COTTON,SLEEP_POD,group_offset,20,3,2,10103.0,-8517.0,11265.0,3367.67,1194
SLEEP_POD_COTTON,SLEEP_POD,group_offset,120,3,2,19546.0,-8526.0,15118.0,6515.33,420
SLEEP_POD_COTTON,SLEEP_POD,group_offset,40,3,2,12457.0,-8591.0,12596.0,4152.33,806
PEBBLES_L,PEBBLES,bucket_mean,160,3,2,11208.0,-8599.0,10057.0,3736.0,214
PEBBLES_L,PEBBLES,group_offset,160,3,2,11208.0,-8599.0,10057.0,3736.0,214
PEBBLES_L,PEBBLES,bucket_mean,200,3,2,10965.0,-8599.0,11025.0,3655.0,206
PEBBLES_L,PEBBLES,group_offset,200,3,2,10965.0,-8599.0,11025.0,3655.0,206
PEBBLES_L,PEBBLES,bucket_mean,120,3,2,9976.0,-8599.0,10537.0,3325.33,244
PEBBLES_L,PEBBLES,group_offset,120,3,2,9976.0,-8599.0,10537.0,3325.33,244
PEBBLES_L,PEBBLES,bucket_mean,80,3,2,9046.0,-8599.0,9626.0,3015.33,288
PEBBLES_L,PEBBLES,group_offset,80,3,2,9046.0,-8599.0,9626.0,3015.33,288
PEBBLES_L,PEBBLES,bucket_mean,40,3,2,8557.0,-8599.0,8705.0,2852.33,483
PEBBLES_L,PEBBLES,group_offset,40,3,2,8557.0,-8599.0,8705.0,2852.33,483
PEBBLES_L,PEBBLES,bucket_mean,20,3,2,7694.0,-8599.0,8304.0,2564.67,805
PEBBLES_L,PEBBLES,group_offset,20,3,2,7688.0,-8599.0,8304.0,2562.67,805
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,80,3,2,7744.0,-8613.0,14470.0,2581.33,588
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,160,3,2,9825.0,-8615.0,16872.0,3275.0,380
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_delta_b0,160,3,2,7344.0,-8623.0,11997.0,2448.0,378
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,200,3,2,-1112.0,-8753.0,5553.0,-370.67,180
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,group_scaled,300,3,2,12239.0,-8835.0,14213.0,4079.67,110
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_mean,40,3,2,12251.0,-8838.0,16319.0,4083.67,714
ROBOT_IRONING,ROBOT,group_scaled,80,3,2,26593.0,-8839.0,27204.0,8864.33,604
SLEEP_POD_SUEDE,SLEEP_POD,group_offset,160,3,2,22297.0,-8872.0,16083.0,7432.33,329
SLEEP_POD_COTTON,SLEEP_POD,group_offset,80,3,2,14906.0,-8884.0,13786.0,4968.67,462
ROBOT_IRONING,ROBOT,group_scaled,200,3,2,19616.0,-8940.0,23263.0,6538.67,250
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,40,3,2,-1964.0,-8976.0,3739.0,-654.67,1120
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,120,3,2,5041.0,-9031.0,13120.0,1680.33,380
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_delta_b0,200,3,2,2258.0,-9102.0,8116.0,752.67,204
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_delta_b0,120,3,2,6187.0,-9119.0,9702.0,2062.33,486
SLEEP_POD_POLYESTER,SLEEP_POD,group_scaled,300,3,2,8596.0,-9123.0,10846.0,2865.33,182
SLEEP_POD_POLYESTER,SLEEP_POD,group_scaled,160,3,2,7705.0,-9123.0,9224.0,2568.33,270
SLEEP_POD_POLYESTER,SLEEP_POD,group_scaled,200,3,2,7063.0,-9123.0,8660.0,2354.33,248
SLEEP_POD_POLYESTER,SLEEP_POD,group_scaled,120,3,2,5558.0,-9123.0,7484.0,1852.67,316
SLEEP_POD_POLYESTER,SLEEP_POD,group_scaled,80,3,2,4500.0,-9123.0,6915.0,1500.0,412
SLEEP_POD_POLYESTER,SLEEP_POD,group_scaled,40,3,2,4114.0,-9123.0,7976.0,1371.33,750
SLEEP_POD_POLYESTER,SLEEP_POD,group_scaled,20,3,2,2875.0,-9123.0,7709.0,958.33,1172
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_mean,20,3,2,9291.0,-9144.0,13675.0,3097.0,1174
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_delta_b0,200,3,2,6261.0,-9195.0,10722.0,2087.0,290
PEBBLES_S,PEBBLES,bucket_mean,160,3,2,17481.0,-9213.0,17093.0,5827.0,236
PEBBLES_S,PEBBLES,group_offset,160,3,2,17481.0,-9213.0,17093.0,5827.0,236
PEBBLES_S,PEBBLES,group_scaled,160,3,2,15921.0,-9213.0,16882.0,5307.0,248
PEBBLES_S,PEBBLES,bucket_mean,300,3,2,15896.0,-9213.0,14273.0,5298.67,150
PEBBLES_S,PEBBLES,group_offset,300,3,2,15896.0,-9213.0,14273.0,5298.67,150
PEBBLES_S,PEBBLES,bucket_mean,200,3,2,15332.0,-9213.0,14523.0,5110.67,176
PEBBLES_S,PEBBLES,group_offset,200,3,2,15332.0,-9213.0,14523.0,5110.67,176
PEBBLES_S,PEBBLES,bucket_mean,120,3,2,14778.0,-9213.0,14746.0,4926.0,230
PEBBLES_S,PEBBLES,group_offset,120,3,2,14778.0,-9213.0,14746.0,4926.0,230
PEBBLES_S,PEBBLES,group_scaled,200,3,2,13864.0,-9213.0,14825.0,4621.33,178
PEBBLES_S,PEBBLES,group_scaled,120,3,2,13524.0,-9213.0,14485.0,4508.0,230
PEBBLES_S,PEBBLES,group_scaled,80,3,2,13104.0,-9213.0,14065.0,4368.0,298
PEBBLES_S,PEBBLES,bucket_mean,80,3,2,12358.0,-9213.0,11918.0,4119.33,250
PEBBLES_S,PEBBLES,group_offset,80,3,2,12358.0,-9213.0,11918.0,4119.33,250
PEBBLES_S,PEBBLES,group_scaled,40,3,2,11481.0,-9213.0,12442.0,3827.0,428
PEBBLES_S,PEBBLES,group_scaled,20,3,2,11028.0,-9213.0,11989.0,3676.0,568
PEBBLES_S,PEBBLES,group_scaled,300,3,2,9408.0,-9213.0,10369.0,3136.0,100
PEBBLES_S,PEBBLES,bucket_mean,40,3,2,9200.0,-9213.0,9334.0,3066.67,322
PEBBLES_S,PEBBLES,group_offset,40,3,2,9200.0,-9213.0,9334.0,3066.67,322
PEBBLES_S,PEBBLES,bucket_mean,20,3,2,7999.0,-9213.0,8940.0,2666.33,402
PEBBLES_S,PEBBLES,group_offset,20,3,2,7999.0,-9213.0,8940.0,2666.33,402
SLEEP_POD_SUEDE,SLEEP_POD,group_offset,120,3,2,20768.0,-9218.0,15862.0,6922.67,390
PANEL_2X4,PANEL,group_offset,200,3,2,25855.0,-9250.0,27753.0,8618.33,334
PANEL_2X4,PANEL,group_offset,120,3,2,21892.0,-9250.0,23790.0,7297.33,474
PANEL_2X4,PANEL,group_offset,160,3,2,21104.0,-9250.0,23002.0,7034.67,366
PANEL_2X4,PANEL,bucket_mean,200,3,2,17774.0,-9250.0,17922.0,5924.67,254
PANEL_2X4,PANEL,group_offset,80,3,2,17563.0,-9250.0,19461.0,5854.33,544
PANEL_2X4,PANEL,bucket_mean,120,3,2,13633.0,-9250.0,14093.0,4544.33,392
PANEL_2X4,PANEL,group_offset,300,3,2,12353.0,-9250.0,14251.0,4117.67,114
PANEL_2X4,PANEL,bucket_mean,160,3,2,12267.0,-9250.0,12793.0,4089.0,282
PANEL_2X4,PANEL,group_offset,40,3,2,11791.0,-9250.0,13689.0,3930.33,824
PANEL_2X4,PANEL,bucket_mean,300,3,2,10521.0,-9250.0,10030.0,3507.0,132
PANEL_2X4,PANEL,group_offset,20,3,2,10437.0,-9250.0,12335.0,3479.0,1346
PANEL_2X4,PANEL,group_scaled,200,3,2,8041.0,-9250.0,9939.0,2680.33,90
PANEL_2X4,PANEL,group_scaled,160,3,2,7418.0,-9250.0,9316.0,2472.67,90
PANEL_2X4,PANEL,bucket_mean,80,3,2,6866.0,-9250.0,8557.0,2288.67,392
PANEL_2X4,PANEL,group_scaled,120,3,2,6155.0,-9250.0,8053.0,2051.67,90
PANEL_2X4,PANEL,group_scaled,80,3,2,5945.0,-9250.0,7843.0,1981.67,110
PANEL_2X4,PANEL,group_scaled,40,3,2,4691.0,-9250.0,7352.0,1563.67,114
PANEL_2X4,PANEL,group_scaled,20,3,2,4680.0,-9250.0,7352.0,1560.0,178
PANEL_2X4,PANEL,bucket_mean,40,3,2,3497.0,-9250.0,8444.0,1165.67,620
PANEL_2X4,PANEL,bucket_mean,20,3,2,224.0,-9250.0,8757.0,74.67,856
ROBOT_IRONING,ROBOT,group_scaled,20,3,2,20953.0,-9295.0,25162.0,6984.33,1716
ROBOT_IRONING,ROBOT,group_scaled,40,3,2,21851.0,-9344.0,25132.0,7283.67,990
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,40,3,2,4940.0,-9356.0,14204.0,1646.67,1052
ROBOT_IRONING,ROBOT,group_scaled,120,3,2,27122.0,-9370.0,29120.0,9040.67,474
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,300,3,2,274.0,-9374.0,8956.0,91.33,130
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_mean,120,3,2,13289.0,-9408.0,17977.0,4429.67,300
SLEEP_POD_SUEDE,SLEEP_POD,group_offset,80,3,2,20573.0,-9456.0,15911.0,6857.67,488
MICROCHIP_OVAL,MICROCHIP,bucket_delta_b0,300,3,2,2117.0,-9482.0,8346.0,705.67,230
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,20,3,2,-4488.0,-9555.0,2855.0,-1496.0,1870
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_mean,80,3,2,12815.0,-9564.0,17609.0,4271.67,376
MICROCHIP_SQUARE,MICROCHIP,group_offset,40,3,2,37276.0,-9659.0,24506.0,12425.33,392
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_scaled,300,3,2,629.0,-9683.0,6420.0,209.67,130
PEBBLES_XL,PEBBLES,bucket_delta_b0,300,3,2,-865.0,-9752.0,7203.0,-288.33,556
SLEEP_POD_SUEDE,SLEEP_POD,group_offset,40,3,2,19981.0,-9782.0,16113.0,6660.33,870
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,120,3,2,-3407.0,-9987.0,5230.0,-1135.67,230
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,160,3,2,-1439.0,-10036.0,6089.0,-479.67,212
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,group_scaled,200,3,2,4095.0,-10048.0,9556.0,1365.0,150
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,group_scaled,160,3,2,3340.0,-10048.0,9147.0,1113.33,176
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,group_scaled,120,3,2,2239.0,-10048.0,8115.0,746.33,214
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,group_scaled,40,3,2,674.0,-10048.0,8087.0,224.67,562
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,group_scaled,80,3,2,296.0,-10048.0,7116.0,98.67,254
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,group_scaled,20,3,2,-1428.0,-10048.0,6626.0,-476.0,858
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,group_scaled,300,3,2,-3823.0,-10048.0,3250.0,-1274.33,50
MICROCHIP_SQUARE,MICROCHIP,group_offset,80,3,2,36871.0,-10064.0,24506.0,12290.33,252
SLEEP_POD_SUEDE,SLEEP_POD,group_offset,20,3,2,17210.0,-10097.0,13897.0,5736.67,1374
MICROCHIP_RECTANGLE,MICROCHIP,group_offset,300,3,2,16154.0,-10175.0,20553.0,5384.67,164
SLEEP_POD_NYLON,SLEEP_POD,bucket_mean,40,3,2,4639.0,-10322.0,8387.0,1546.33,388
SLEEP_POD_NYLON,SLEEP_POD,bucket_mean,80,3,2,4514.0,-10322.0,8387.0,1504.67,214
SLEEP_POD_NYLON,SLEEP_POD,bucket_mean,120,3,2,3731.0,-10322.0,8387.0,1243.67,154
SLEEP_POD_NYLON,SLEEP_POD,bucket_mean,20,3,2,3172.0,-10322.0,8387.0,1057.33,582
SLEEP_POD_NYLON,SLEEP_POD,bucket_mean,300,3,2,3143.0,-10322.0,10954.0,1047.67,90
SLEEP_POD_NYLON,SLEEP_POD,bucket_mean,200,3,2,2012.0,-10322.0,8387.0,670.67,90
SLEEP_POD_NYLON,SLEEP_POD,bucket_mean,160,3,2,1562.0,-10322.0,8387.0,520.67,98
MICROCHIP_SQUARE,MICROCHIP,group_offset,20,3,2,36508.0,-10427.0,24506.0,12169.33,496
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,bucket_delta_b0,80,3,2,4454.0,-10486.0,8981.0,1484.67,608
MICROCHIP_SQUARE,MICROCHIP,group_offset,200,3,2,36398.0,-10537.0,24506.0,12132.67,148
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,300,3,2,5304.0,-10557.0,14828.0,1768.0,112
PANEL_1X4,PANEL,bucket_mean,160,3,2,12393.0,-10743.0,18040.0,4131.0,118
MICROCHIP_TRIANGLE,MICROCHIP,group_scaled,300,3,2,19037.0,-10744.0,16896.0,6345.67,252
MICROCHIP_TRIANGLE,MICROCHIP,group_scaled,120,3,2,15155.0,-10744.0,16519.0,5051.67,468
MICROCHIP_TRIANGLE,MICROCHIP,group_scaled,160,3,2,14433.0,-10744.0,16559.0,4811.0,364
MICROCHIP_TRIANGLE,MICROCHIP,group_scaled,200,3,2,13506.0,-10744.0,16458.0,4502.0,298
MICROCHIP_TRIANGLE,MICROCHIP,group_scaled,80,3,2,11900.0,-10744.0,14686.0,3966.67,558
MICROCHIP_TRIANGLE,MICROCHIP,group_offset,300,3,2,11328.0,-10744.0,20237.0,3776.0,172
MICROCHIP_TRIANGLE,MICROCHIP,group_scaled,40,3,2,10281.0,-10744.0,13806.0,3427.0,932
MICROCHIP_TRIANGLE,MICROCHIP,group_scaled,20,3,2,7389.0,-10744.0,12522.0,2463.0,1248
PEBBLES_XL,PEBBLES,bucket_delta_b0,160,3,2,6194.0,-10754.0,11860.0,2064.67,950
ROBOT_DISHES,ROBOT,group_scaled,80,3,2,4719.0,-10776.0,14505.0,1573.0,490
ROBOT_DISHES,ROBOT,group_scaled,120,3,2,4448.0,-10776.0,14176.0,1482.67,370
ROBOT_DISHES,ROBOT,group_scaled,300,3,2,3373.0,-10776.0,11864.0,1124.33,140
ROBOT_DISHES,ROBOT,group_scaled,40,3,2,1851.0,-10776.0,11840.0,617.0,888
ROBOT_DISHES,ROBOT,group_scaled,200,3,2,1399.0,-10776.0,10578.0,466.33,184
ROBOT_DISHES,ROBOT,group_scaled,20,3,2,1056.0,-10776.0,11154.0,352.0,1644
ROBOT_DISHES,ROBOT,group_scaled,160,3,2,414.0,-10776.0,10223.0,138.0,220
ROBOT_DISHES,ROBOT,bucket_mean,300,3,2,-860.0,-10776.0,9067.0,-286.67,94
PANEL_1X4,PANEL,bucket_mean,200,3,2,11466.0,-10903.0,17273.0,3822.0,98
MICROCHIP_OVAL,MICROCHIP,bucket_delta_b0,80,3,2,1576.0,-11082.0,12298.0,525.33,746
MICROCHIP_SQUARE,MICROCHIP,group_offset,160,3,2,35815.0,-11120.0,24506.0,11938.33,150
PANEL_1X4,PANEL,bucket_mean,300,3,2,11330.0,-11158.0,17392.0,3776.67,90
PEBBLES_XL,PEBBLES,bucket_delta_b0,120,3,2,5224.0,-11200.0,10463.0,1741.33,1176
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,200,3,2,7550.0,-11212.0,18522.0,2516.67,170
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_mean,160,3,2,4693.0,-11348.0,12750.0,1564.33,160
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_mean,120,3,2,4298.0,-11348.0,12176.0,1432.67,216
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_mean,40,3,2,3221.0,-11348.0,11340.0,1073.67,500
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_mean,80,3,2,3033.0,-11348.0,11466.0,1011.0,256
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_mean,200,3,2,1955.0,-11348.0,10534.0,651.67,102
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_mean,20,3,2,795.0,-11348.0,10468.0,265.0,686
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,bucket_delta_b0,160,3,2,-77.0,-11524.0,8141.0,-25.67,218
PANEL_1X4,PANEL,group_offset,160,3,2,11007.0,-11584.0,16112.0,3669.0,180
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,group_scaled,200,3,2,-5064.0,-11614.0,3590.0,-1688.0,92
MICROCHIP_RECTANGLE,MICROCHIP,group_offset,200,3,2,9343.0,-11622.0,15189.0,3114.33,150
PEBBLES_XL,PEBBLES,bucket_delta_b0,80,3,2,5387.0,-11775.0,10979.0,1795.67,1408
